,Pen_up,Pen_down,Direction,Opt_Quant,Expected_Penalty
0,7.0858069483249055,8.79806860575165,0.6141332421297125,0.438246567601912,-0.9567473858582694
1,7.0858069483249055,8.79806860575165,0.6141332421297125,0.438246567601912,-0.9567473858582694
2,7.0858069483249055,8.79806860575165,0.6141332421297125,0.438246567601912,-0.9567473858582694
3,7.0858069483249055,8.79806860575165,0.6141332421297125,0.438246567601912,-0.9567473858582694
4,7.0858069483249055,8.79806860575165,0.6141332421297125,0.438246567601912,-0.9567473858582694
5,7.0858069483249055,8.79806860575165,0.6141332421297125,0.438246567601912,-0.9567473858582694
6,7.0858069483249055,8.79806860575165,0.6141332421297125,0.438246567601912,-0.9567473858582694
7,7.0858069483249055,8.79806860575165,0.6141332421297125,0.438246567601912,-0.9567473858582694
8,7.0858069483249055,8.79806860575165,0.6141332421297125,0.438246567601912,-0.9567473858582694
9,7.0858069483249055,8.79806860575165,0.6141332421297125,0.438246567601912,-0.9567473858582694
10,7.0858069483249055,8.79806860575165,0.6141332421297125,0.438246567601912,-0.9567473858582694
11,7.0858069483249055,8.79806860575165,0.6141332421297125,0.438246567601912,-0.9567473858582694
12,7.0858069483249055,8.79806860575165,0.6141332421297125,0.438246567601912,-0.9567473858582694
13,7.0858069483249055,8.79806860575165,0.6141332421297125,0.438246567601912,-0.9567473858582694
14,7.0858069483249055,8.79806860575165,0.6141332421297125,0.438246567601912,-0.9567473858582694
15,7.0858069483249055,8.79806860575165,0.6141332421297125,0.438246567601912,-0.9567473858582694
16,7.0858069483249055,8.79806860575165,0.6141332421297125,0.438246567601912,-0.9567473858582694
17,7.0858069483249055,8.79806860575165,0.6141332421297125,0.438246567601912,-0.9567473858582694
18,7.0858069483249055,8.79806860575165,0.6141332421297125,0.438246567601912,-0.9567473858582694
19,7.0858069483249055,8.79806860575165,0.6141332421297125,0.438246567601912,-0.9567473858582694
20,7.0858069483249055,8.79806860575165,0.6141332421297125,0.438246567601912,-0.9567473858582694
21,7.0858069483249055,8.79806860575165,0.6141332421297125,0.438246567601912,-0.9567473858582694
22,7.0858069483249055,8.79806860575165,0.6141332421297125,0.438246567601912,-0.9567473858582694
23,7.0858069483249055,8.79806860575165,0.6141332421297125,0.438246567601912,-0.9567473858582694
24,7.0858069483249055,8.79806860575165,0.6141332421297125,0.438246567601912,-0.9567473858582694
25,7.0858069483249055,8.79806860575165,0.6141332421297125,0.438246567601912,-0.9567473858582694
26,7.0858069483249055,8.79806860575165,0.6141332421297125,0.438246567601912,-0.9567473858582694
27,7.0858069483249055,8.79806860575165,0.6141332421297125,0.438246567601912,-0.9567473858582694
28,7.0858069483249055,8.79806860575165,0.6141332421297125,0.438246567601912,-0.9567473858582694
29,7.0858069483249055,8.79806860575165,0.6141332421297125,0.438246567601912,-0.9567473858582694
30,7.0858069483249055,8.79806860575165,0.6141332421297125,0.438246567601912,-0.9567473858582694
31,7.0858069483249055,8.79806860575165,0.6141332421297125,0.438246567601912,-0.9567473858582694
32,7.0858069483249055,8.79806860575165,0.6141332421297125,0.438246567601912,-0.9567473858582694
33,7.0858069483249055,8.79806860575165,0.6141332421297125,0.438246567601912,-0.9567473858582694
34,7.0858069483249055,8.79806860575165,0.6141332421297125,0.438246567601912,-0.9567473858582694
35,7.0858069483249055,8.79806860575165,0.6141332421297125,0.438246567601912,-0.9567473858582694
36,7.0858069483249055,8.79806860575165,0.6141332421297125,0.438246567601912,-0.9567473858582694
37,7.0858069483249055,8.79806860575165,0.6141332421297125,0.438246567601912,-0.9567473858582694
38,7.0858069483249055,8.79806860575165,0.6141332421297125,0.438246567601912,-0.9567473858582694
39,7.0858069483249055,8.79806860575165,0.6141332421297125,0.438246567601912,-0.9567473858582694
40,7.0858069483249055,8.79806860575165,0.6141332421297125,0.438246567601912,-0.9567473858582694
41,7.0858069483249055,8.79806860575165,0.6141332421297125,0.438246567601912,-0.9567473858582694
42,7.0858069483249055,8.79806860575165,0.6141332421297125,0.438246567601912,-0.9567473858582694
43,7.0858069483249055,8.79806860575165,0.6141332421297125,0.438246567601912,-0.9567473858582694
44,7.0858069483249055,8.79806860575165,0.6141332421297125,0.438246567601912,-0.9567473858582694
45,7.0858069483249055,8.79806860575165,0.6141332421297125,0.438246567601912,-0.9567473858582694
46,7.0858069483249055,8.79806860575165,0.6141332421297125,0.438246567601912,-0.9567473858582694
47,7.0858069483249055,8.79806860575165,0.6141332421297125,0.438246567601912,-0.9567473858582694
48,2.0740342675029515,8.337484256670134,0.5003132906288911,0.8005942751301317,3.1284631633974413
49,2.0740342675029515,8.337484256670134,0.5003132906288911,0.8005942751301317,3.1284631633974413
50,2.0740342675029515,8.337484256670134,0.5003132906288911,0.8005942751301317,3.1284631633974413
51,2.0740342675029515,8.337484256670134,0.5003132906288911,0.8005942751301317,3.1284631633974413
52,2.0740342675029515,8.337484256670134,0.5003132906288911,0.8005942751301317,3.1284631633974413
53,2.0740342675029515,8.337484256670134,0.5003132906288911,0.8005942751301317,3.1284631633974413
54,2.0740342675029515,8.337484256670134,0.5003132906288911,0.8005942751301317,3.1284631633974413
55,2.0740342675029515,8.337484256670134,0.5003132906288911,0.8005942751301317,3.1284631633974413
56,2.0740342675029515,8.337484256670134,0.5003132906288911,0.8005942751301317,3.1284631633974413
57,2.0740342675029515,8.337484256670134,0.5003132906288911,0.8005942751301317,3.1284631633974413
58,2.0740342675029515,8.337484256670134,0.5003132906288911,0.8005942751301317,3.1284631633974413
59,2.0740342675029515,8.337484256670134,0.5003132906288911,0.8005942751301317,3.1284631633974413
