percentage,feat_del,iteration,Mean Bid,SAA,RF,Feature Driven,Feature Driven-CV,BASE-retrain,FDRR_affine0,FDRR_affine1,FDRR_affine2,FDRR_affine3,FDRR_affine4,FDRR_affine5,FDRR_affine6,FDRR_reform0,FDRR_reform1,FDRR_reform2,FDRR_reform3,FDRR_reform4,FDRR_reform5,FDRR_reform6
0.1,4,9,0.9925091630900239,2.3283578123411033,0.9333655070028317,0.9952820953952676,1.2696076780144927,0.7285700429038362,0.8508844310436182,0.9813742380771872,1.1565941496740186,1.3168933867989228,1.4471651695572596,1.5692092749614712,2.347736034702098,0.8508844310436182,0.8323225667480301,1.0920263805412367,1.7827374949938048,2.8605403497770086,3.899144559102653,2.3477360347020984
0.05,4,9,0.8536423315182212,2.3283578123411033,0.9036784184895074,0.8570386879529118,1.1390935894678647,0.7345915482845498,0.7765482593854756,0.9268486956985171,1.104692359022505,1.2679308463591807,1.4018621323867604,1.5271127715440629,2.347736034702098,0.7765482593854756,0.8004969766533712,1.079343386647646,1.8106267846328303,2.9638517898516534,3.971906261136487,2.3477360347020984
0.0,4,9,0.7273434527382766,2.3283578123411033,0.7871157125849076,0.7305015497099905,0.8658490747692003,0.7317284066772645,0.7305015497099905,0.8737785158269559,1.0552482749449938,1.2220211868274615,1.3600815037806189,1.4886798761288749,2.347736034702098,0.7305015497099905,0.7533886064869117,1.0596997270930615,1.8510996825326285,3.109381314240113,4.119270593173164,2.3477360347020984
1.0,3,9,3.887419489878987,2.3283578123411033,1.4524749189505661,3.8020471723831566,4.815676387577547,0.7375195441899436,2.4001466989877573,1.7666172294188416,1.8884667540835827,1.9861442211830411,2.0593593220765336,2.1321472867478293,2.347736034702098,2.4001466989877573,1.4632514146101379,1.2040420089618442,0.8112173865581741,1.1803769458146176,3.109971527308562,2.3477360347020984
0.5,3,9,2.4219301297896316,2.3283578123411033,1.1598203983797961,2.3483335491275144,2.953477180127892,0.7270089939887517,1.675605761225126,1.352965402430029,1.503898511684753,1.6333292636567978,1.7362879792431936,1.8359975445234866,2.347736034702098,1.675605761225126,1.131767639469503,1.1339399463948736,1.2912971437564604,2.100359649436779,3.6266800540561355,2.3477360347020984
0.25,3,9,1.3855125992720208,2.3283578123411033,0.9594321348651558,1.3973271659842357,1.7881295701951994,0.735725588230441,1.1557549251355792,1.0999318389731356,1.2629518876976928,1.410977485382431,1.5329523282263213,1.6479257375155418,2.347736034702098,1.1557549251355792,0.9291338009331416,1.1000555562837522,1.636542617767376,2.7137637634687795,3.829799400965131,2.3477360347020984
0.1,3,9,1.041590841703815,2.3283578123411033,0.8218627268842854,1.042491061720401,1.2301363677524686,0.7367539427032586,0.869764775032777,0.9631591947081146,1.1391380118600594,1.298263081629728,1.4295385596585077,1.5525406765986838,2.347736034702098,0.869764775032777,0.8194873272190025,1.055773062607608,1.7165136070939564,2.899012735790101,4.051665791260046,2.3477360347020984
0.05,3,9,0.9299324970453345,2.3283578123411033,0.8153875216515498,0.9318823699462429,1.043548229599806,0.7326265456572957,0.8390517408573633,0.9262026655917991,1.1054023761000045,1.2691587321046307,1.4028701327637547,1.5269781160969151,2.347736034702098,0.8390517408573633,0.7914622728465958,1.057296565136676,1.796697620231053,3.03330909425335,4.082079193315627,2.3477360347020984
0.0,3,9,0.7273434527382766,2.3283578123411033,0.7871157125849076,0.7305015497099905,0.8658490747692003,0.7317284066772645,0.7305015497099905,0.8737785158269559,1.0552482749449938,1.2220211868274615,1.3600815037806189,1.4886798761288749,2.347736034702098,0.7305015497099905,0.7533886064869117,1.0596997270930615,1.8510996825326285,3.109381314240113,4.119270593173164,2.3477360347020984
1.0,2,9,3.881747818221948,2.3283578123411033,0.9841838200419877,3.881747818221948,4.530472256831581,0.7309316534027975,2.0647255510939,1.4397186438421608,1.5949458067910347,1.7221517715132462,1.8202008476307117,1.9139943808257605,2.347736034702098,2.0647255510939,1.0327718786266444,0.7754116319638826,0.8804951058621524,1.9751533296170116,3.647071894881839,2.3477360347020984
0.5,2,9,2.287387682021571,2.3283578123411033,0.8729772779203392,2.2888687128833753,2.5390653030853745,0.7379473593207874,1.5167786994475565,1.1560440344419693,1.3250003145453801,1.4716050370347495,1.5895333904840039,1.701056903980463,2.347736034702098,1.5167786994475565,0.87401032030052,0.8959035935088034,1.3882074254019572,2.6285465111114723,3.889116101215251,2.3477360347020984
0.25,2,9,1.5636056884661826,2.3283578123411033,0.8512787845264475,1.5651912080025148,1.8060477777539452,0.7331573161541345,1.0650541859287033,1.0120986347413699,1.18801371711274,1.3452713675893726,1.474683801938241,1.5934140232707454,2.347736034702098,1.0650541859287033,0.8230619334425872,0.987877358558193,1.5891814788268028,2.8310916543563605,4.0060636880416345,2.3477360347020984
0.1,2,9,1.0206860053441276,2.3283578123411033,0.8146168059228255,1.0235672453651392,1.2515665924738757,0.7315495850003585,0.8957389072567591,0.9211426186870053,1.0996537146770675,1.2628817505105916,1.397743245724582,1.5233507003741555,2.347736034702098,0.8957389072567591,0.7739909975311714,1.0302679656809737,1.7685903407119479,3.0087219868250457,4.0757267113136955,2.3477360347020984
0.05,2,9,0.8743241043133914,2.3283578123411033,0.7984730377909619,0.8766274831609167,1.054733686885829,0.7327185111668714,0.8105720734438973,0.9009868525482938,1.080587140602617,1.245342181092105,1.381602967139591,1.5085092695696252,2.347736034702098,0.8105720734438973,0.7631544320024444,1.0351684862697044,1.8140299397499238,3.0699829595548787,4.096582271859117,2.3477360347020984
0.0,2,9,0.7273434527382766,2.3283578123411033,0.7871157125849076,0.7305015497099905,0.8658490747692003,0.7317284066772645,0.7305015497099905,0.8737785158269559,1.0552482749449938,1.2220211868274615,1.3600815037806189,1.4886798761288749,2.347736034702098,0.7305015497099905,0.7533886064869117,1.0596997270930615,1.8510996825326285,3.109381314240113,4.119270593173164,2.3477360347020984
1.0,1,9,4.072579354542667,2.3283578123411033,0.8385314791516025,4.072579354542667,3.527543660581198,0.7326770596309166,1.6336947417253158,1.1353447927196516,1.316376628117098,1.468851449843879,1.5880779746663154,1.6995361312298067,2.347736034702098,1.6336947417253158,0.7461173792776447,0.7916399317952666,1.386976741484347,2.634528766896721,3.956251357302885,2.3477360347020984
0.5,1,9,2.48980830992486,2.3283578123411033,0.8126991691135296,2.4916543230271233,2.165691716138479,0.7286521143846697,1.2470943792692266,1.002386719527094,1.1830369184203338,1.3444172539828192,1.473800326567476,1.594624875667839,2.347736034702098,1.2470943792692266,0.7576557017465895,0.9422422236447673,1.624725593126029,2.874212328718605,4.032336171204961,2.3477360347020984
0.25,1,9,1.5583138796689289,2.3283578123411033,0.7961461014456626,1.5607411528394397,1.5944722908684625,0.7325424384464472,0.9582912667785966,0.9192792277480849,1.1041479881769947,1.269640573564253,1.4043312404530668,1.5297884865389695,2.347736034702098,0.9582912667785966,0.7385883955316004,1.0045811903998152,1.732538331455885,2.974683666025858,4.0721272327647515,2.3477360347020984
0.1,1,9,1.1353232236336708,2.3283578123411033,0.7917179395728149,1.13794118830092,1.1803802525269809,0.7303504111024394,0.8748435502224493,0.9002304543091258,1.0818991743642778,1.2468502904290797,1.383215234481701,1.5105931301303024,2.347736034702098,0.8748435502224493,0.7570751912840296,1.039936786964095,1.7985827126895382,3.0591235229653093,4.097791599184626,2.3477360347020984
0.05,1,9,0.9240950336364099,2.3283578123411033,0.7857980364100329,0.9269185508428084,1.0190418213261045,0.731495972727885,0.79672212808733,0.8925193227313948,1.0746448752953066,1.2405263903693748,1.3769342788464938,1.5047673234575347,2.347736034702098,0.79672212808733,0.7593808436295888,1.0560787851960327,1.8343458325947115,3.086210679000592,4.10895507237272,2.3477360347020984
0.0,1,9,0.7273434527382766,2.3283578123411033,0.7871157125849076,0.7305015497099905,0.8658490747692003,0.7317284066772645,0.7305015497099905,0.8737785158269559,1.0552482749449938,1.2220211868274615,1.3600815037806189,1.4886798761288749,2.347736034702098,0.7305015497099905,0.7533886064869117,1.0596997270930615,1.8510996825326285,3.109381314240113,4.119270593173164,2.3477360347020984
1.0,0,9,0.7273434527382766,2.3283578123411033,0.7871157125849076,0.7305015497099905,0.8658490747692003,0.7317284066772645,0.7305015497099905,0.8737785158269559,1.0552482749449938,1.2220211868274615,1.3600815037806189,1.4886798761288749,2.347736034702098,0.7305015497099905,0.7533886064869117,1.0596997270930615,1.8510996825326285,3.109381314240113,4.119270593173164,2.3477360347020984
0.5,0,9,0.7273434527382766,2.3283578123411033,0.7871157125849076,0.7305015497099905,0.8658490747692003,0.7317284066772645,0.7305015497099905,0.8737785158269559,1.0552482749449938,1.2220211868274615,1.3600815037806189,1.4886798761288749,2.347736034702098,0.7305015497099905,0.7533886064869117,1.0596997270930615,1.8510996825326285,3.109381314240113,4.119270593173164,2.3477360347020984
0.25,0,9,0.7273434527382766,2.3283578123411033,0.7871157125849076,0.7305015497099905,0.8658490747692003,0.7317284066772645,0.7305015497099905,0.8737785158269559,1.0552482749449938,1.2220211868274615,1.3600815037806189,1.4886798761288749,2.347736034702098,0.7305015497099905,0.7533886064869117,1.0596997270930615,1.8510996825326285,3.109381314240113,4.119270593173164,2.3477360347020984
0.1,0,9,0.7273434527382766,2.3283578123411033,0.7871157125849076,0.7305015497099905,0.8658490747692003,0.7317284066772645,0.7305015497099905,0.8737785158269559,1.0552482749449938,1.2220211868274615,1.3600815037806189,1.4886798761288749,2.347736034702098,0.7305015497099905,0.7533886064869117,1.0596997270930615,1.8510996825326285,3.109381314240113,4.119270593173164,2.3477360347020984
0.05,0,9,0.7273434527382766,2.3283578123411033,0.7871157125849076,0.7305015497099905,0.8658490747692003,0.7317284066772645,0.7305015497099905,0.8737785158269559,1.0552482749449938,1.2220211868274615,1.3600815037806189,1.4886798761288749,2.347736034702098,0.7305015497099905,0.7533886064869117,1.0596997270930615,1.8510996825326285,3.109381314240113,4.119270593173164,2.3477360347020984
0.0,0,9,0.7273434527382766,2.3283578123411033,0.7871157125849076,0.7305015497099905,0.8658490747692003,0.7317284066772645,0.7305015497099905,0.8737785158269559,1.0552482749449938,1.2220211868274615,1.3600815037806189,1.4886798761288749,2.347736034702098,0.7305015497099905,0.7533886064869117,1.0596997270930615,1.8510996825326285,3.109381314240113,4.119270593173164,2.3477360347020984
1.0,6,8,3.698582079309511,2.3283578123411033,3.7993617306713126,3.698582079309511,4.815676387577547,2.356257318006451,2.821434610153905,2.80923363295448,2.816421019555688,2.8179663596140414,2.8124010947993274,2.8166124362207707,2.347736034702098,2.821434610153905,2.9630010124889727,3.179737045290138,3.43158697860674,3.6740282301279317,3.6929333805757705,2.3477360347020984
0.5,6,8,2.2086864843331444,2.3283578123411033,2.357764431014869,2.2103101844448068,2.9053522100499194,1.5836865229711712,1.7995290540093583,1.8639721093902897,1.9523643109700228,2.032296764401349,2.0959323140568675,2.1595437494607275,2.347736034702098,1.7995290540093583,1.877721552678418,2.1293262079676403,2.6310968305196156,3.373895159708267,3.883873279058258,2.3477360347020984
0.25,6,8,1.3992507598381665,2.3283578123411033,1.578250582785819,1.401272234835338,1.9089742811228754,1.1243103909942267,1.2173377827997003,1.321052514938601,1.4594553837919884,1.5866763281187335,1.6913160451533022,1.7908113257736362,2.347736034702098,1.2173377827997003,1.250612404610587,1.502181012809408,2.15968524707474,3.152911872808628,3.9059917218123807,2.3477360347020984
0.1,6,8,1.0173329765848027,2.3283578123411033,1.0483850818419265,1.0203250466253166,1.2151671757785256,0.8972341400920555,0.9434769440855661,1.0701626356886347,1.233858980590276,1.3832221264605673,1.5062434359761765,1.6215563371220136,2.347736034702098,0.9434769440855661,0.9800241220820535,1.276827481646207,2.0240628156150953,3.19693544749644,4.117405107077972,2.3477360347020984
0.05,6,8,0.8726948200889114,2.3283578123411033,0.9536116618120093,0.8750576130484308,1.1020444768552684,0.8096990855900608,0.8365692417598302,0.9752468164125966,1.148767873608452,1.3083374943782622,1.4386759138691232,1.560119757831065,2.347736034702098,0.8365692417598302,0.8625384767526338,1.1544975799004578,1.9076867354629037,3.102985373473173,4.07761334553273,2.3477360347020984
0.0,6,8,0.7273434527382766,2.3283578123411033,0.7871157125849076,0.7305015497099905,0.8658490747692003,0.7317284066772645,0.7305015497099905,0.8737785158269559,1.0552482749449938,1.2220211868274615,1.3600815037806189,1.4886798761288749,2.347736034702098,0.7305015497099905,0.7533886064869117,1.0596997270930615,1.8510996825326285,3.109381314240113,4.119270593173164,2.3477360347020984
1.0,5,8,3.698582079309511,2.3283578123411033,3.1822965348049372,3.698582079309511,4.815676387577547,0.80168350246353,2.3833986417222626,2.457104136064224,2.5048006841036448,2.5391729799503358,2.5616435766890353,2.5894267689586754,2.347736034702098,2.3833986417222626,2.4475598258365725,2.487542492563199,2.431760342378666,2.0874043453146394,0.876427300032116,2.3477360347020984
0.5,5,8,2.2175702892249824,2.3283578123411033,1.8146958443944539,2.219923459847548,2.628963645173305,0.7479220560310711,1.4969921935276118,1.6551897430755438,1.7702665420900456,1.8722608998571353,1.9518216070295558,2.029349580077515,2.347736034702098,1.4969921935276118,1.6053801932657967,1.8031516685471534,2.1974788002568952,2.6956454484855707,2.648888243237773,2.3477360347020984
0.25,5,8,1.4916985753923526,2.3283578123411033,1.3661723772268517,1.4934230568411442,1.8494921604128267,0.7480165165140581,1.1457568248144827,1.274715671123608,1.4191542504345236,1.551661485398296,1.661054192975834,1.7638726455343139,2.347736034702098,1.1457568248144827,1.1915931787903842,1.4333175684050712,2.0114906331419333,2.8545152361609873,3.3035093821585564,2.3477360347020984
0.1,5,8,1.006416406903634,2.3283578123411033,0.9595431371787373,1.0088940285847847,1.1691835244824085,0.7378149855188929,0.8774961221179755,1.0257775340646216,1.1964573225687691,1.3532184068713475,1.4806730977162463,1.5994956799215556,2.347736034702098,0.8774961221179755,0.9020488355962303,1.178940536716236,1.910195898040144,3.0568473571020247,3.890832972824862,2.3477360347020984
0.05,5,8,0.8845056637461204,2.3283578123411033,0.9023107265971384,0.8875884473973159,1.0594596268999104,0.7313391317480623,0.8048646351482581,0.9608321182676897,1.135276424444838,1.2949688461284452,1.426376193197473,1.5497593453095244,2.347736034702098,0.8048646351482581,0.840901677434265,1.1321128145322386,1.8865842263767396,3.066803905722185,3.965867283616705,2.3477360347020984
0.0,5,8,0.7273434527382766,2.3283578123411033,0.7871157125849076,0.7305015497099905,0.8658490747692003,0.7317284066772645,0.7305015497099905,0.8737785158269559,1.0552482749449938,1.2220211868274615,1.3600815037806189,1.4886798761288749,2.347736034702098,0.7305015497099905,0.7533886064869117,1.0596997270930615,1.8510996825326285,3.109381314240113,4.119270593173164,2.3477360347020984
1.0,4,8,3.698582079309511,2.3283578123411033,2.254201707954628,3.698582079309511,4.815676387577547,0.7510231104202677,2.1855449105488214,2.0982528761268044,2.1874032774765992,2.2565675659780444,2.306720948870839,2.357478479928374,2.347736034702098,2.1855449105488214,1.9368872263507118,1.8118599052808724,1.4898628110643044,0.834168742952804,1.9962544065222618,2.3477360347020984
0.5,4,8,2.2395938122594816,2.3283578123411033,1.5128893716341076,2.2403680273531714,2.80123402224361,0.735874024841667,1.5002485364968616,1.501707445572465,1.6318669474183287,1.7468389657289323,1.8386213833304497,1.9281995087162318,2.347736034702098,1.5002485364968616,1.3611982352111285,1.4453430021701144,1.671182472327706,1.9614543261101214,3.0880084151555236,2.3477360347020984
0.25,4,8,1.477144104139173,2.3283578123411033,1.1860414726018815,1.4787504446771509,2.1230675299097372,0.7432115107994973,1.1280501886369128,1.1807809786307901,1.342603323252208,1.487188868602829,1.6037809440817816,1.7129586783952562,2.347736034702098,1.1280501886369128,1.0365037633889784,1.2191835201308046,1.6669920015812292,2.3341662309548195,3.411938989634773,2.3477360347020984
0.1,4,8,1.0405554276214362,2.3283578123411033,0.9838749713420311,1.04359492736792,1.3458779870102955,0.738116985360628,0.8659721406948031,1.0064919744259653,1.1765912606795124,1.3321537853395395,1.4604064107593377,1.580841975410834,2.347736034702098,0.8659721406948031,0.8770195129508516,1.1379501130050311,1.7835570806837497,2.771544900034904,3.8454751264550473,2.3477360347020984
0.05,4,8,0.8455671347177308,2.3283578123411033,0.8744284934045391,0.8487446011136267,1.0644969694805533,0.7304139812846895,0.801572497457207,0.9273383270620181,1.104532864911945,1.267147768951526,1.4015625881175566,1.526503689393985,2.347736034702098,0.801572497457207,0.8013243339038888,1.0837805172080976,1.8209851154080452,2.9934688385342256,4.020700793534385,2.3477360347020984
0.0,4,8,0.7273434527382766,2.3283578123411033,0.7871157125849076,0.7305015497099905,0.8658490747692003,0.7317284066772645,0.7305015497099905,0.8737785158269559,1.0552482749449938,1.2220211868274615,1.3600815037806189,1.4886798761288749,2.347736034702098,0.7305015497099905,0.7533886064869117,1.0596997270930615,1.8510996825326285,3.109381314240113,4.119270593173164,2.3477360347020984
1.0,3,8,3.8368861018832066,2.3283578123411033,1.4506443451174156,3.782785817266274,4.815676387577547,0.7394037019267656,2.3448991307495577,1.7643767691407248,1.8874969940321016,1.9859540084579137,2.058839562820042,2.1291803990930167,2.347736034702098,2.3448991307495577,1.4651716080526658,1.2081345435805342,0.8114286714517718,1.1760948888403848,3.1094547261702625,2.3477360347020984
0.5,3,8,2.1803481270288025,2.3283578123411033,1.0627230531697085,2.190297258634221,2.693328879902655,0.7311192795219125,1.3762343357972535,1.3155207446830717,1.4657207640385899,1.5953674505549953,1.6983807257415262,1.7968532126903134,2.347736034702098,1.3762343357972535,1.114486556244001,1.160514194038914,1.3713214656938935,2.204209872331586,3.6768720404910944,2.3477360347020984
0.25,3,8,1.5237614058253983,2.3283578123411033,0.9142431135339817,1.538531732196993,1.671061721591649,0.7330774740049871,1.1933982478034675,1.1050636424432991,1.269725809434955,1.417864207931316,1.5398019528545863,1.6544997937896588,2.347736034702098,1.1933982478034675,0.9492338310479639,1.1329820935897241,1.6588516843113448,2.711713882153138,3.8949849972539856,2.3477360347020984
0.1,3,8,1.0267713281934254,2.3283578123411033,0.8947028632528038,1.013415781885951,1.4365366703792026,0.7294537074321876,0.8708678758350054,0.9562096309756833,1.1331814194703318,1.2950600608330243,1.4277375354142636,1.5505742649718466,2.347736034702098,0.8708678758350054,0.8060353212508128,1.0320486916824476,1.663448493558667,2.782882179669721,3.9929073952740257,2.3477360347020984
0.05,3,8,0.8794759625639726,2.3283578123411033,0.8414961280931658,0.8862162130042089,1.1076295754080259,0.7335598632805147,0.7896608297268003,0.9208140153995991,1.09828659847767,1.261207077742915,1.3955371530936735,1.5214014615596978,2.347736034702098,0.7896608297268003,0.7992851849109298,1.0766858978615375,1.8020881307121859,2.9882222936639122,4.035514826110882,2.3477360347020984
0.0,3,8,0.7273434527382766,2.3283578123411033,0.7871157125849076,0.7305015497099905,0.8658490747692003,0.7317284066772645,0.7305015497099905,0.8737785158269559,1.0552482749449938,1.2220211868274615,1.3600815037806189,1.4886798761288749,2.347736034702098,0.7305015497099905,0.7533886064869117,1.0596997270930615,1.8510996825326285,3.109381314240113,4.119270593173164,2.3477360347020984
1.0,2,8,3.867432600545645,2.3283578123411033,1.028010404551098,3.867432600545645,4.436596556726757,0.7361033630085492,2.243154255729954,1.4442531681320696,1.60030748120409,1.7280926189057448,1.8232326952316729,1.9151346869360788,2.347736034702098,2.243154255729954,1.037765452319337,0.781859729427602,0.8913407280199626,2.000996081716668,3.65564073493722,2.3477360347020984
0.5,2,8,2.3983636194020974,2.3283578123411033,0.8575678616138378,2.4000759460266496,2.4424080894348985,0.7375451069238844,1.5607159224467775,1.1895936127515785,1.3556510035800515,1.4996929740929923,1.6159072120814026,1.7232344420838062,2.347736034702098,1.5607159224467775,0.9566194687720064,1.0170853276543361,1.4713797192064628,2.634565364013085,3.9115767294854833,2.3477360347020984
0.25,2,8,1.524935233185758,2.3283578123411033,0.8403001342549788,1.5282321206456817,1.7577776654755455,0.7351118541922498,1.0990706460750095,1.0263374796819837,1.1993872173534077,1.3556343307871541,1.4827368385412505,1.6012278680776981,2.347736034702098,1.0990706460750095,0.849389240170509,1.0184709702690706,1.6188971391982356,2.8162430934399127,3.998553575825719,2.3477360347020984
0.1,2,8,1.0888586088680532,2.3283578123411033,0.8226721565585248,1.0916734772068095,1.2137058741332118,0.7295211342659658,0.8902523316283778,0.9310860300119419,1.1108978447406974,1.2730622384370514,1.406202994314794,1.5304656977746482,2.347736034702098,0.8902523316283778,0.79167417693595,1.0431002081946694,1.7758680309604684,3.012402943865595,4.0609410803654695,2.3477360347020984
0.05,2,8,0.831229843670927,2.3283578123411033,0.797457284606926,0.8342679521101553,1.0493871853117973,0.7325900048858092,0.7809223733598607,0.8952203706151647,1.075728515023377,1.2415718950533359,1.3779453349437276,1.505705721360594,2.347736034702098,0.7809223733598607,0.7592659365019959,1.0359332219785227,1.797645799346348,3.0628297745550417,4.091833529530822,2.3477360347020984
0.0,2,8,0.7273434527382766,2.3283578123411033,0.7871157125849076,0.7305015497099905,0.8658490747692003,0.7317284066772645,0.7305015497099905,0.8737785158269559,1.0552482749449938,1.2220211868274615,1.3600815037806189,1.4886798761288749,2.347736034702098,0.7305015497099905,0.7533886064869117,1.0596997270930615,1.8510996825326285,3.109381314240113,4.119270593173164,2.3477360347020984
1.0,1,8,3.9037441470240397,2.3283578123411033,0.8394500447995118,3.9037441470240397,3.681203006442648,0.7297042556455359,1.6162612517593908,1.1337216541891726,1.3133051283785784,1.4674290919011297,1.5867517155260062,1.696804473895879,2.347736034702098,1.6162612517593908,0.7422411909071205,0.7851747403433333,1.389638526580908,2.635756110951143,3.9507503734937406,2.3477360347020984
0.5,1,8,2.2669921677201748,2.3283578123411033,0.8340812862977496,2.2696683192145426,1.9747268605942774,0.7343885584443361,1.15271562805109,1.0111119594231723,1.1874338981678507,1.3452742920221301,1.4744707765443477,1.593600392461333,2.347736034702098,1.15271562805109,0.771463238438856,0.9465273328492072,1.6431968421073715,2.9127903133077435,4.010497864257813,2.3477360347020984
